NAME	DESCRIPTION	WT_Ctrl_rep_1	WT_Ctrl_rep_2	WT_Ctrl_rep_3	WT_Rap_rep_1	WT_Rap_rep_2	WT_Rap_rep_3	AP2_F_Ctrl_rep_1	AP2_F_Ctrl_rep_2	AP2_F_Ctrl_rep_3	AP2_F_Rap_rep_1	AP2_F_Rap_rep_2	AP2_F_Rap_rep_3
cgd6_1623-RA	na	4.942228651	3.010884513	3.010884513	3.010884513	4.142445442	3.932083313	3.76842451	3.997368832	3.010884513	3.010884513	4.952840553	4.131405811
cgd6_1630-RA	na	6.138317333	6.274487278	6.421382869	5.962834376	6.036930245	6.323677733	6.30950612	5.573250018	6.018401941	6.116802857	5.326789012	6.215617863
cgd6_1660-RA	na	3.010884513	4.369463144	3.726523662	3.935662614	3.684873515	5.462014094	3.9867697	3.010884513	4.278934887	4.833197758	5.326789012	4.754403979
cgd6_1700-RA	na	3.779408455	4.369463144	3.010884513	3.010884513	5.00270712	3.010884513	3.88172386	3.010884513	3.010884513	4.192457143	3.010884513	4.131405811
cgd6_1710-RA	na	4.278151787	4.369463144	3.726523662	4.494653587	3.684873515	3.010884513	4.868587159	5.31112632	4.278934887	3.719397979	3.660226329	4.987482059
cgd6_1720-RA	na	3.010884513	3.010884513	4.202713186	3.546137356	4.489304987	3.010884513	4.754209247	4.577797821	4.278934887	4.833197758	5.623489969	5.909751403
cgd6_1730-RA	na	3.010884513	3.844513052	3.726523662	3.546137356	4.768724174	3.010884513	3.64546324	4.577797821	3.779961752	4.192457143	3.660226329	4.131405811
cgd6_1740-RA	na	5.186450583	4.753531578	3.010884513	5.784785814	5.203984388	4.89100757	5.120213681	5.573250018	3.779961752	5.613283381	4.106407252	4.131405811
cgd6_1750-RA	na	3.010884513	3.844513052	3.726523662	4.242063963	4.142445442	4.89100757	3.197538571	3.010884513	3.010884513	3.010884513	3.660226329	4.131405811
cgd6_1810-RA	na	3.779408455	3.844513052	4.846340699	3.546137356	4.489304987	5.20457829	3.88172386	3.010884513	3.779961752	3.719397979	3.660226329	4.131405811
cgd6_1820-RA	na	4.942228651	3.844513052	3.010884513	4.494653587	3.010884513	3.932083313	4.693429679	4.577797821	4.943216998	3.719397979	3.010884513	3.677302643
cgd6_1840-RA	na	3.779408455	3.844513052	4.202713186	4.494653587	4.489304987	3.010884513	3.76842451	3.010884513	3.779961752	3.010884513	4.721855065	3.677302643
cgd6_1850-RA	na	4.648067155	5.306845616	3.010884513	3.010884513	4.768724174	3.932083313	4.262579904	3.997368832	3.779961752	4.833197758	4.106407252	3.677302643
cgd6_1880-RA	na	4.278151787	3.010884513	3.726523662	3.546137356	3.684873515	4.489792337	4.176371886	4.577797821	4.278934887	4.192457143	5.151897008	4.754403979
cgd6_190-RA	na	4.942228651	3.010884513	3.726523662	3.010884513	4.228831244	3.932083313	4.262579904	3.997368832	3.779961752	4.548110207	4.721855065	4.476275426
cgd6_1900-RA	na	3.779408455	5.306845616	3.726523662	4.709538879	5.203984388	5.68039417	5.165670937	5.31112632	4.278934887	5.275335925	4.106407252	5.791462568
cgd6_1910-RA	na	4.648067155	5.056554028	3.726523662	5.210499987	5.203984388	3.932083313	5.024762615	3.010884513	5.578735597	3.719397979	4.721855065	3.677302643
cgd6_1950-RA	na	7.382354663	7.258031813	7.713886247	7.792379087	7.053742109	7.80844985	7.771365527	6.793037243	7.651395575	7.623379773	7.743173328	7.034611624
cgd6_20-RA	na	5.739503338	3.010884513	4.202713186	4.896527863	4.768724174	4.489792337	5.165670937	4.577797821	4.943216998	5.613283381	4.446703726	5.364177671
cgd6_200-RA	na	10.91473807	10.64100484	11.20665445	10.52598844	10.86172537	10.42705507	11.02621007	10.44331272	11.03791804	10.60437425	10.28748001	10.48914885
cgd6_2040-RA	na	3.779408455	3.844513052	5.628579063	4.494653587	4.142445442	5.462014094	5.073277404	3.997368832	3.779961752	5.071138554	4.952840553	3.677302643
cgd6_2050-RA	na	3.779408455	3.844513052	3.010884513	4.709538879	3.010884513	3.932083313	3.9867697	4.577797821	4.278934887	3.719397979	3.660226329	3.010884513
cgd6_2060-RA	na	5.577622184	5.056554028	5.628579063	5.062038298	5.537911431	4.489792337	5.805655272	5.31112632	5.578735597	5.275335925	5.869457833	5.18808976
cgd6_2080-RA	na	3.779408455	3.010884513	3.010884513	5.062038298	4.142445442	3.932083313	4.262579904	5.31112632	3.010884513	3.010884513	4.952840553	4.476275426
cgd6_2090-RA	na	11.83765773	11.38188741	11.99507434	11.86924228	11.94719177	11.87142579	11.67758925	10.94961928	11.33595363	11.46635127	10.68688378	10.69261774
cgd6_210-RA	na	3.010884513	4.753531578	4.202713186	3.546137356	3.010884513	4.489792337	3.76842451	3.010884513	3.010884513	3.010884513	4.721855065	4.131405811
cgd6_2110-RA	na	3.010884513	4.369463144	3.010884513	3.010884513	3.684873515	3.010884513	4.176371886	4.577797821	3.010884513	3.010884513	3.660226329	5.18808976
cgd6_2120-RA	na	4.278151787	4.753531578	3.726523662	3.546137356	3.684873515	3.932083313	3.362786629	5.573250018	3.010884513	4.548110207	4.952840553	3.677302643
cgd6_2160-RA	na	3.779408455	3.010884513	3.010884513	3.935662614	4.489304987	3.932083313	3.511037221	3.997368832	3.779961752	4.192457143	3.010884513	4.131405811
cgd6_2170-RA	na	7.910280824	7.623523752	7.60301748	7.563003675	7.573320874	7.31593953	7.223561091	7.792059081	7.651395575	7.423112098	6.766408206	6.981571646
cgd6_2180-RA	na	6.353700583	6.589855693	6.331506138	6.1944552	6.486375601	5.462014094	6.226138357	5.794991581	5.740640739	6.116802857	6.174115075	5.662601784
cgd6_2210-RA	na	3.010884513	5.520066618	4.202713186	5.062038298	5.380587788	4.489792337	5.252501832	3.997368832	6.251222218	5.613283381	5.151897008	5.364177671
cgd6_2220-RA	na	4.278151787	4.753531578	4.202713186	4.242063963	5.00270712	3.932083313	5.622170287	3.997368832	5.187493604	5.071138554	5.482753432	5.18808976
cgd6_2230-RA	na	3.779408455	3.844513052	3.726523662	3.010884513	3.010884513	3.010884513	3.362786629	4.577797821	3.779961752	4.192457143	4.721855065	3.677302643
cgd6_2250-RA	na	3.779408455	3.010884513	3.010884513	4.494653587	4.489304987	3.932083313	3.197538571	3.010884513	3.010884513	3.719397979	3.010884513	4.131405811
cgd6_2290-RA	na	4.942228651	4.369463144	3.010884513	4.494653587	4.489304987	4.89100757	4.084683297	4.99056321	5.396336689	5.613283381	5.326789012	4.131405811
cgd6_2300-RA	na	3.779408455	3.844513052	3.726523662	3.546137356	4.489304987	5.20457829	4.42092872	4.577797821	3.010884513	3.010884513	3.660226329	4.987482059
cgd6_2310-RA	na	3.779408455	4.753531578	3.010884513	5.210499987	3.010884513	4.89100757	4.563603517	3.010884513	3.010884513	4.192457143	4.446703726	4.131405811
cgd6_2330-RA	na	7.053316226	7.316263364	7.257436762	7.186365391	6.82856128	5.870022649	7.015853118	7.444402615	7.282061034	6.850492346	7.185097099	7.182947982
cgd6_2390-RA	na	3.010884513	3.844513052	3.010884513	3.546137356	3.684873515	4.489792337	4.693429679	3.010884513	3.779961752	4.192457143	3.660226329	4.476275426
cgd6_240-RA	na	4.942228651	3.844513052	3.010884513	3.546137356	4.142445442	3.010884513	4.343925749	5.573250018	4.278934887	5.071138554	4.446703726	5.18808976
cgd6_2430-RA	na	5.186450583	5.306845616	5.628579063	5.876555061	5.537911431	5.462014094	5.485449284	5.31112632	5.578735597	5.756568305	5.326789012	4.754403979
cgd6_2450-RA	na	10.39486634	10.11813676	10.85806205	10.39633766	10.53763664	10.45693813	10.64598152	9.791325024	10.13002451	10.2459624	9.816283164	9.98209527
cgd6_2460-RA	na	7.113634789	6.76733068	6.867513966	6.953331051	6.486375601	5.68039417	6.844748594	7.233095095	6.45163902	6.972947427	6.174115075	6.304683762
cgd6_2470-RA	na	5.186450583	5.056554028	5.289839726	5.468205933	6.036930245	5.870022649	6.043390343	4.99056321	5.578735597	7.334512848	7.091258155	7.589701093
cgd6_2480-RA	na	3.010884513	5.306845616	3.726523662	3.546137356	4.489304987	5.462014094	4.974559434	4.99056321	4.278934887	4.192457143	4.952840553	4.476275426
cgd6_2490-RA	na	3.010884513	3.844513052	4.560125758	4.242063963	4.142445442	3.010884513	4.084683297	3.010884513	3.010884513	4.548110207	3.660226329	4.754403979
cgd6_2500-RA	na	3.010884513	3.010884513	3.010884513	3.546137356	3.684873515	3.010884513	4.262579904	3.010884513	3.010884513	3.719397979	4.106407252	4.476275426
cgd6_2503-RA	na	6.017229167	4.753531578	5.085065539	5.062038298	4.489304987	4.89100757	4.868587159	3.010884513	5.187493604	5.275335925	5.623489969	5.662601784
cgd6_2550-RA	na	4.278151787	4.369463144	5.085065539	4.896527863	4.142445442	3.932083313	4.176371886	3.997368832	3.779961752	4.833197758	4.446703726	4.754403979
cgd6_2560-RA	na	4.278151787	4.753531578	4.202713186	5.345099518	5.00270712	3.932083313	5.485449284	4.577797821	5.578735597	3.010884513	4.446703726	5.662601784
cgd6_2570-RA	na	4.648067155	3.010884513	3.726523662	4.896527863	4.768724174	4.489792337	4.494029121	3.997368832	5.578735597	5.454182522	4.952840553	4.987482059
cgd6_2600-RA	na	7.053316226	7.134004663	6.661625033	6.91055123	6.036930245	6.946251006	6.42616673	6.308392469	6.542289855	6.404821258	6.425519636	6.304683762
cgd6_2620-RA	na	6.353700583	6.017982862	5.90271311	6.675264835	6.701253146	6.323677733	6.388318427	6.156693393	6.139503522	6.404821258	5.326789012	6.120689503
cgd6_263-RA	na	4.278151787	4.369463144	5.085065539	3.010884513	4.768724174	3.010884513	4.922546094	3.997368832	4.278934887	4.192457143	5.751709507	4.754403979
cgd6_2650-RA	na	5.395253729	3.010884513	4.202713186	3.546137356	4.489304987	3.010884513	4.262579904	4.577797821	3.010884513	4.833197758	4.106407252	3.010884513
cgd6_2670-RA	na	5.395253729	5.056554028	4.846340699	5.062038298	4.142445442	4.89100757	4.922546094	4.577797821	3.010884513	4.548110207	4.446703726	5.364177671
cgd6_2680-RA	na	4.942228651	4.369463144	4.202713186	4.896527863	4.489304987	3.932083313	4.629976465	3.997368832	4.648976093	4.192457143	5.482753432	4.754403979
cgd6_2690-RA	na	5.577622184	4.753531578	5.90271311	5.686780226	6.036930245	5.462014094	5.252501832	4.99056321	5.396336689	5.886899387	4.952840553	4.754403979
cgd6_2700-RA	na	6.353700583	6.274487278	6.661625033	5.784785814	5.80889005	5.870022649	6.88607359	6.308392469	6.708107905	6.489327223	6.079535064	6.747454734
cgd6_2710-RA	na	5.186450583	5.520066618	5.469128481	5.784785814	5.537911431	4.89100757	5.942532065	5.573250018	6.139503522	6.006425873	5.482753432	5.662601784
cgd6_2720-RA	na	5.885038906	3.844513052	5.77214752	5.58162849	4.489304987	4.89100757	4.812531402	5.31112632	6.251222218	5.886899387	5.482753432	5.521092207
cgd6_273-RA	na	4.648067155	4.369463144	3.010884513	3.010884513	3.684873515	3.932083313	3.88172386	3.010884513	4.278934887	3.719397979	4.446703726	3.010884513
cgd6_2740-RA	na	4.278151787	4.369463144	3.726523662	3.546137356	4.142445442	4.489792337	4.42092872	3.010884513	3.779961752	4.548110207	3.660226329	3.677302643
cgd6_2750-RA	na	3.779408455	3.010884513	3.726523662	3.546137356	4.142445442	4.489792337	4.176371886	4.577797821	4.278934887	4.548110207	3.660226329	3.010884513
cgd6_2760-RA	na	4.278151787	4.753531578	3.726523662	3.935662614	4.768724174	4.489792337	3.511037221	3.997368832	3.779961752	3.719397979	4.106407252	3.677302643
cgd6_2770-RA	na	4.942228651	4.753531578	5.085065539	4.242063963	4.142445442	3.932083313	4.812531402	3.010884513	3.779961752	4.548110207	4.106407252	4.131405811
cgd6_2780-RA	na	3.010884513	3.010884513	3.010884513	3.010884513	3.684873515	3.010884513	4.084683297	3.010884513	3.779961752	4.192457143	4.106407252	3.677302643
cgd6_2790-RA	na	6.250024613	5.705794666	6.331506138	6.623225554	7.202200103	6.668289744	7.255447495	7.072800005	7.478515024	6.972947427	7.273203346	7.553814169
cgd6_2830-RA	na	3.779408455	3.010884513	3.726523662	3.546137356	3.010884513	3.010884513	4.176371886	3.010884513	3.010884513	4.192457143	4.106407252	4.754403979
cgd6_2840-RA	na	4.648067155	3.844513052	4.846340699	6.044243698	5.380587788	5.870022649	5.294033026	5.573250018	5.396336689	5.071138554	4.952840553	5.364177671
cgd6_2850-RA	na	5.186450583	5.056554028	5.628579063	4.709538879	4.142445442	3.932083313	5.073277404	5.794991581	5.187493604	5.275335925	4.106407252	3.677302643
cgd6_2860-RA	na	6.626349723	5.056554028	6.661625033	6.264076021	6.138718852	5.20457829	6.634509019	4.99056321	6.251222218	5.613283381	6.425519636	6.467844302
cgd6_2900-RA	na	5.186450583	3.844513052	3.010884513	4.242063963	3.010884513	3.010884513	3.64546324	3.997368832	3.010884513	3.010884513	4.106407252	3.677302643
cgd6_2910-RA	na	3.010884513	3.844513052	3.726523662	3.546137356	3.010884513	4.489792337	4.262579904	3.010884513	4.648976093	3.010884513	4.106407252	3.677302643
cgd6_2913-RA	na	4.278151787	3.010884513	3.726523662	3.010884513	4.142445442	3.010884513	4.563603517	3.997368832	3.779961752	4.548110207	4.721855065	4.131405811
cgd6_2930-RA	na	5.186450583	4.753531578	4.846340699	3.935662614	4.768724174	3.010884513	4.922546094	3.997368832	4.648976093	4.192457143	3.660226329	4.131405811
cgd6_2940-RA	na	4.648067155	3.844513052	4.560125758	4.242063963	4.142445442	4.489792337	4.812531402	3.997368832	3.010884513	3.719397979	4.952840553	4.754403979
cgd6_2950-RA	na	6.353700583	5.520066618	6.867513966	5.876555061	6.561614027	6.767014834	6.018829068	5.573250018	6.708107905	5.275335925	5.623489969	5.18808976
cgd6_2960-RA	na	4.278151787	3.010884513	3.726523662	3.010884513	4.142445442	3.010884513	3.76842451	4.577797821	4.278934887	3.010884513	4.952840553	4.754403979
cgd6_2970-RA	na	10.73919819	10.94311346	10.71433149	9.896461147	10.31654753	10.37322236	10.07112783	10.37620594	10.79224293	10.81550562	10.47564927	10.7412931
cgd6_2980-RA	na	4.278151787	3.844513052	3.010884513	3.935662614	4.489304987	3.010884513	3.64546324	3.010884513	3.010884513	4.192457143	3.010884513	4.131405811
cgd6_2990-RA	na	3.010884513	3.010884513	3.010884513	3.935662614	3.010884513	3.932083313	4.42092872	3.010884513	4.648976093	3.010884513	4.106407252	3.010884513
cgd6_30-RA	na	4.648067155	4.753531578	3.010884513	3.546137356	4.768724174	3.932083313	4.494029121	4.577797821	4.648976093	4.192457143	5.623489969	4.131405811
cgd6_3000-RA	na	3.779408455	3.010884513	4.560125758	4.242063963	3.010884513	3.932083313	4.343925749	3.010884513	3.010884513	3.719397979	4.106407252	3.010884513
cgd6_3010-RA	na	9.03371532	9.103978512	9.066285847	8.956714004	9.066223676	8.552464328	8.427473267	8.538897395	9.140365038	8.593586256	8.420174651	8.612501894
cgd6_3020-RA	na	5.885038906	5.306845616	5.289839726	4.709538879	5.00270712	4.89100757	5.83408927	5.31112632	5.396336689	5.275335925	6.57167246	6.388569369
cgd6_3050-RA	na	7.690275034	7.316263364	7.713886247	7.905632024	7.379009194	6.859414603	7.405093906	6.156693393	7.383629379	6.785132812	7.273203346	7.135177332
cgd6_3060-RA	na	4.278151787	3.844513052	5.469128481	3.935662614	4.142445442	5.20457829	5.449144043	5.987148323	5.578735597	4.833197758	6.82588674	6.869256976
cgd6_3080-RA	na	6.250024613	4.369463144	5.77214752	5.062038298	5.679753584	6.562309264	6.666484944	5.794991581	5.578735597	5.756568305	5.97831686	6.215617863
cgd6_3103-RA	na	5.186450583	5.520066618	5.90271311	5.096135568	5.717578657	5.20457829	5.411901548	5.794991581	6.057683716	5.275335925	6.174115075	5.662601784
cgd6_313-RA	na	7.976743434	8.249733157	7.60301748	7.386940707	8.062075141	7.179211696	7.93125741	7.792059081	7.567543322	6.785132812	7.091258155	6.809640897
cgd6_3140-RA	na	3.779408455	3.844513052	3.726523662	3.935662614	4.142445442	4.489792337	5.120213681	3.010884513	3.010884513	3.719397979	4.721855065	3.677302643
cgd6_3150-RA	na	4.648067155	4.369463144	4.560125758	4.242063963	3.684873515	3.010884513	4.693429679	3.997368832	3.779961752	3.010884513	4.721855065	4.754403979
cgd6_3160-RA	na	6.541066345	6.589855693	6.867513966	7.22179142	7.104944422	6.323677733	6.926247749	7.155172666	6.139503522	6.785132812	5.326789012	6.388569369
cgd6_3170-RA	na	3.010884513	3.010884513	3.010884513	3.010884513	3.010884513	3.010884513	3.88172386	3.010884513	3.010884513	4.833197758	3.660226329	4.131405811
cgd6_3180-RA	na	5.395253729	6.274487278	6.867513966	6.044243698	5.380587788	6.037597039	5.654417813	6.308392469	3.779961752	5.756568305	5.482753432	5.909751403
cgd6_3190-RA	na	7.76739872	8.391905749	7.973613885	8.12732033	7.776474736	7.854081186	7.514551955	7.508478815	7.841900218	7.925903195	7.472461633	7.229187413
cgd6_3210-RA	na	3.010884513	4.753531578	3.010884513	3.935662614	3.010884513	3.932083313	4.084683297	4.577797821	3.010884513	5.454182522	4.446703726	4.754403979
cgd6_3220-RA	na	6.541066345	5.870316732	6.505987324	6.330491219	6.406996461	5.462014094	6.42616673	6.308392469	6.251222218	6.404821258	6.262874267	5.662601784
cgd6_3230-RA	na	5.395253729	3.844513052	4.202713186	5.468205933	5.00270712	4.89100757	5.024762615	5.31112632	4.943216998	5.071138554	5.482753432	5.909751403
cgd6_3253-RA	na	3.010884513	3.010884513	3.010884513	3.010884513	4.142445442	3.010884513	4.084683297	3.010884513	4.648976093	3.719397979	3.660226329	4.754403979
cgd6_3270-RA	na	4.942228651	4.369463144	3.010884513	3.935662614	4.768724174	4.89100757	4.922546094	4.577797821	5.578735597	4.833197758	4.721855065	3.010884513
cgd6_3280-RA	na	8.513028468	7.316263364	8.592277145	8.459575086	8.343648611	7.941229682	8.504679998	8.028950014	7.805758756	8.686007109	7.647509364	7.658903044
cgd6_3290-RA	na	6.017229167	4.369463144	4.846340699	6.044243698	5.380587788	5.68039417	6.349450382	4.99056321	6.354908021	5.454182522	4.952840553	4.987482059
cgd6_330-RA	na	3.779408455	5.056554028	3.010884513	3.010884513	3.010884513	3.010884513	4.176371886	3.997368832	3.010884513	4.192457143	4.446703726	4.476275426
cgd6_3330-RA	na	4.648067155	3.844513052	4.202713186	3.010884513	4.142445442	3.932083313	4.812531402	4.99056321	4.648976093	3.719397979	6.262874267	5.364177671
cgd6_3340-RA	na	7.171532339	6.84850035	7.156356185	7.323131223	6.945540617	7.028156103	6.89958966	6.892442534	7.651395575	7.288085586	6.57167246	7.229187413
cgd6_3370-RA	na	4.648067155	4.753531578	5.469128481	4.896527863	4.768724174	4.89100757	4.922546094	5.794991581	4.943216998	5.454182522	4.952840553	4.987482059
cgd6_3380-RA	na	4.278151787	5.306845616	5.628579063	5.345099518	5.00270712	5.20457829	5.776649583	4.577797821	4.278934887	5.613283381	6.079535064	6.019072212
cgd6_3390-RA	na	4.278151787	3.844513052	3.726523662	4.242063963	4.489304987	3.932083313	4.494029121	3.010884513	3.010884513	3.719397979	5.151897008	3.677302643
cgd6_3400-RA	na	3.779408455	3.010884513	5.085065539	4.242063963	5.00270712	3.932083313	4.922546094	3.997368832	5.187493604	4.192457143	3.660226329	4.131405811
cgd6_3410-RA	na	3.779408455	3.844513052	3.010884513	3.010884513	4.489304987	3.010884513	3.362786629	5.31112632	3.779961752	4.192457143	3.010884513	4.754403979
cgd6_3420-RA	na	4.278151787	3.010884513	4.560125758	4.242063963	4.142445442	3.010884513	3.9867697	3.010884513	3.779961752	3.719397979	4.106407252	4.476275426
cgd6_3440-RA	na	3.010884513	3.010884513	3.010884513	3.010884513	4.142445442	3.010884513	3.010884513	3.010884513	3.010884513	4.192457143	4.721855065	4.476275426
cgd6_3450-RA	na	4.278151787	3.010884513	4.846340699	3.935662614	5.380587788	5.20457829	5.165670937	4.577797821	4.278934887	4.192457143	4.952840553	5.18808976
cgd6_3460-RA	na	9.974596417	9.648269	10.28223859	9.971221663	9.91892476	9.769008873	10.18450858	9.538605819	9.926291907	9.957908403	9.701880436	9.98209527
cgd6_3470-RA	na	3.779408455	5.306845616	4.846340699	4.709538879	5.380587788	3.010884513	5.024762615	4.577797821	4.278934887	4.192457143	4.952840553	6.120689503
cgd6_3520-RA	na	5.395253729	5.98270955	5.289839726	5.062038298	5.01610164	5.20457829	4.270081517	5.573250018	4.943216998	5.915596484	5.524108871	5.712080641
cgd6_3550-RA	na	3.010884513	3.844513052	3.010884513	3.010884513	4.142445442	3.010884513	4.494029121	3.010884513	3.779961752	4.548110207	4.446703726	4.131405811
cgd6_3570-RA	na	3.779408455	3.010884513	3.726523662	3.546137356	3.684873515	4.489792337	3.9867697	3.010884513	3.010884513	4.548110207	4.721855065	4.131405811
cgd6_3590-RA	na	4.278151787	4.369463144	5.469128481	3.935662614	3.010884513	5.20457829	4.176371886	4.577797821	3.779961752	5.454182522	4.446703726	5.909751403
cgd6_3610-RA	na	5.577622184	3.844513052	5.469128481	3.546137356	3.684873515	4.489792337	5.120213681	3.010884513	4.943216998	5.454182522	5.482753432	4.987482059
cgd6_3620-RA	na	3.779408455	3.010884513	3.726523662	3.010884513	4.142445442	4.89100757	4.563603517	3.010884513	3.779961752	4.833197758	5.151897008	4.987482059
cgd6_3630-RA	na	5.577622184	4.753531578	4.846340699	5.784785814	4.768724174	4.89100757	4.868587159	5.31112632	4.648976093	3.719397979	4.106407252	4.131405811
cgd6_3640-RA	na	4.942228651	4.753531578	5.085065539	5.345099518	4.768724174	4.89100757	4.754209247	4.99056321	3.779961752	5.071138554	5.869457833	5.18808976
cgd6_3650-RA	na	3.010884513	3.844513052	4.202713186	3.935662614	3.010884513	5.20457829	3.76842451	4.577797821	4.648976093	3.010884513	4.952840553	4.476275426
cgd6_3663-RA	na	3.779408455	3.010884513	4.560125758	4.242063963	4.489304987	3.010884513	4.262579904	5.987148323	4.648976093	4.833197758	4.721855065	4.987482059
cgd6_3680-RA	na	3.010884513	3.010884513	3.726523662	4.709538879	3.684873515	3.932083313	4.868587159	4.577797821	4.943216998	4.548110207	4.446703726	4.754403979
cgd6_3690-RA	na	3.010884513	4.369463144	3.010884513	4.242063963	3.010884513	3.010884513	3.76842451	4.99056321	3.779961752	3.75446438	4.446703726	3.677302643
cgd6_3720-RA	na	5.186450583	3.010884513	4.560125758	3.935662614	4.142445442	4.489792337	4.693429679	3.997368832	5.396336689	5.275335925	5.151897008	4.987482059
cgd6_3730-RA	na	6.450423026	5.306845616	5.90271311	6.569238701	5.203984388	6.037597039	6.89958966	5.794991581	5.187493604	5.886899387	5.482753432	5.909751403
cgd6_3740-RA	na	4.648067155	4.369463144	3.726523662	3.546137356	3.010884513	4.89100757	3.76842451	4.577797821	3.779961752	3.719397979	4.952840553	4.476275426
cgd6_3750-RA	na	4.648067155	4.369463144	5.085065539	5.210499987	5.679753584	4.489792337	4.868587159	4.99056321	3.779961752	3.719397979	5.482753432	4.754403979
cgd6_3760-RA	na	5.885038906	5.705794666	5.085065539	4.494653587	5.00270712	3.932083313	4.974559434	5.31112632	5.396336689	4.192457143	5.623489969	5.521092207
cgd6_3790-RA	na	10.40093009	10.30228779	10.22098331	10.427016	10.31654753	10.23345957	10.37555858	10.26930329	10.44400905	10.16477741	9.786651782	9.85515411
cgd6_3800-RA	na	3.779408455	3.010884513	4.202713186	4.242063963	4.489304987	3.932083313	4.494029121	4.577797821	4.648976093	3.010884513	4.106407252	4.131405811
cgd6_3820-RA	na	5.739503338	6.151928238	6.132981886	6.725492182	6.233796691	6.037597039	6.9908144	5.987148323	6.542289855	6.31505567	5.97831686	5.909751403
cgd6_3830-RA	na	5.186450583	5.306845616	4.846340699	5.468205933	5.80889005	3.010884513	5.520863291	6.308392469	5.88619569	5.071138554	3.660226329	5.364177671
cgd6_3840-RA	na	4.278151787	4.369463144	4.846340699	3.546137356	4.142445442	3.932083313	5.33440203	5.573250018	4.278934887	5.071138554	5.482753432	4.131405811
cgd6_3850-RA	na	5.577622184	5.056554028	5.628579063	5.210499987	5.203984388	5.462014094	4.812531402	5.573250018	6.139503522	5.454182522	4.446703726	4.754403979
cgd6_3860-RA	na	3.779408455	3.844513052	4.560125758	3.935662614	3.684873515	3.010884513	4.922546094	3.010884513	4.943216998	5.071138554	4.106407252	3.010884513
cgd6_3870-RA	na	3.779408455	3.844513052	3.726523662	3.935662614	4.768724174	3.932083313	3.88172386	3.010884513	3.010884513	3.719397979	4.106407252	4.131405811
cgd6_3880-RA	na	6.017229167	6.151928238	6.2356561	5.468205933	5.80889005	6.037597039	6.349450382	5.573250018	6.139503522	5.275335925	5.751709507	5.791462568
cgd6_3890-RA	na	4.648067155	3.844513052	5.469128481	5.062038298	5.380587788	4.89100757	5.165670937	4.577797821	5.187493604	4.192457143	3.010884513	4.131405811
cgd6_3900-RA	na	3.779408455	4.753531578	3.726523662	5.062038298	4.489304987	4.489792337	4.494029121	3.010884513	3.010884513	4.192457143	5.326789012	3.677302643
cgd6_3910-RA	na	4.648067155	5.520066618	5.90271311	6.121303544	5.679753584	4.489792337	6.42616673	6.445647204	5.187493604	5.454182522	4.721855065	5.662601784
cgd6_3920-RA	na	6.855570791	6.38744507	6.661625033	6.866464005	6.701253146	6.668289744	7.255447495	6.570970729	6.856817	7.585488701	8.361087296	8.067988954
cgd6_3930-RA	na	4.942228651	5.520066618	5.085065539	4.494653587	4.768724174	5.68039417	4.868587159	3.010884513	4.943216998	5.454182522	4.952840553	4.754403979
cgd6_3940-RA	na	4.942228651	4.369463144	5.77214752	3.546137356	4.142445442	5.20457829	4.693429679	6.156693393	5.187493604	5.071138554	4.446703726	3.677302643
cgd6_3960-RA	na	3.779408455	3.010884513	4.560125758	3.546137356	4.489304987	4.489792337	4.176371886	3.010884513	4.278934887	4.192457143	4.721855065	3.010884513
cgd6_3970-RA	na	4.278151787	4.753531578	3.010884513	3.010884513	3.010884513	3.010884513	3.362786629	3.997368832	4.648976093	4.548110207	5.482753432	5.521092207
cgd6_3990-RA	na	10.2206978	10.22839279	10.1239293	10.24529296	10.23270458	9.89442167	9.773716019	9.890844381	10.09301514	10.0017234	9.343294329	9.63239699
cgd6_40-RA	na	8.620868896	8.058276528	8.003023376	8.235267715	8.30037273	7.609957846	8.144937378	7.628677763	8.072326071	7.379492502	7.472461633	7.229187413
cgd6_400-RA	na	4.278151787	3.010884513	3.726523662	4.494653587	4.142445442	3.932083313	4.494029121	4.577797821	3.010884513	3.719397979	3.660226329	4.476275426
cgd6_4030-RA	na	4.648067155	3.844513052	5.90271311	5.062038298	4.768724174	4.89100757	5.252501832	3.010884513	3.779961752	5.071138554	5.482753432	4.987482059
cgd6_4040-RA	na	3.779408455	4.369463144	3.726523662	3.010884513	3.684873515	4.489792337	4.868587159	3.010884513	4.278934887	6.31505567	6.079535064	6.304683762
cgd6_4050-RA	na	3.010884513	5.705794666	5.77214752	5.876555061	4.768724174	4.489792337	5.449144043	3.010884513	5.187493604	6.219332035	5.151897008	6.304683762
cgd6_4070-RA	na	5.577622184	3.010884513	5.628579063	6.121303544	6.036930245	5.870022649	6.226138357	5.573250018	6.018401941	5.071138554	5.482753432	4.131405811
cgd6_4080-RA	na	5.186450583	3.844513052	5.085065539	5.210499987	4.142445442	5.20457829	5.165670937	3.997368832	4.648976093	4.833197758	6.079535064	5.364177671
cgd6_410-RA	na	3.010884513	3.844513052	3.010884513	3.546137356	3.010884513	5.20457829	3.76842451	3.997368832	4.278934887	4.833197758	3.660226329	4.987482059
cgd6_4110-RA	na	7.517672683	7.547974547	7.60301748	6.675264835	7.171300999	6.901006422	7.113439828	6.570970729	6.856817	7.551951509	6.883009914	6.926507005
